@relation EnigmaDataset

@attribute ngram_1 numeric
@attribute ngram_2 numeric
@attribute ngram_3 numeric
@attribute ngram_4 numeric
@attribute ngram_5 numeric
@attribute ngram_6 numeric
@attribute ngram_7 numeric
@attribute ngram_8 numeric
@attribute ngram_9 numeric
@attribute ngram_10 numeric
@attribute prosecna_udaljenost numeric
@attribute stepen_kompresije numeric
@attribute kolmogorovska_slozenost numeric
@attribute senonova_entropija numeric
@attribute entropija_divergencije numeric
@attribute klasa {k1,k2}

@data
0.003515,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,57,0.84898,1.270707,6.407258,0.800907,k1
0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,51.277778,0.849896,1.29899,6.397804,0.799726,k1
0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,47.894737,0.846626,1.272054,6.398163,0.79977,k1
0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,39.764706,0.848825,1.271345,6.418243,0.80228,k1
0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,41.318182,0.848394,1.298039,6.400666,0.800083,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,43.368421,0.853484,1.273737,6.430241,0.80378,k1
0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,46.65,0.848394,1.298039,6.413508,0.801688,k1
0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,0.004082,37.333333,0.899761,1.267323,6.32306,0.790382,k1
0.00369,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,57.8125,0.849329,1.285522,6.415297,0.801912,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,54.470588,0.847166,1.267244,6.409788,0.801223,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,51.444444,0.851215,1.267244,6.421507,0.802688,k1
0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,44.619048,0.84481,1.277234,6.393176,0.799147,k1
0.004505,0.004505,0.004505,0.004505,0.004505,0.004505,0.004505,0.004505,0.004505,0.004505,36.727273,0.906024,1.270476,6.311656,0.788957,k1
0.00349,0.00349,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,50.111111,0.852425,1.285522,6.410449,0.801306,k1
0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,55.058824,0.850458,1.269126,6.419671,0.802459,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,57.8125,0.850761,1.268283,6.408768,0.801096,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,50.5,0.84814,1.288889,6.398485,0.799811,k1
0.003571,0.003571,0.003571,0.003571,0.003571,0.003571,0.003571,0.003571,0.003571,0.003571,44.5,0.89339,1.276316,6.358837,0.794855,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,39.333333,0.851586,1.272846,6.423639,0.802955,k1
0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,45.55,0.848326,1.267949,6.388077,0.79851,k1
0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,43.863636,0.84898,1.268687,6.406441,0.800805,k1
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,48.722222,0.849385,1.273737,6.420187,0.802523,k1
0.003454,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,56.117647,0.850976,1.277234,6.411169,0.801396,k1
0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,46.210526,0.847406,1.269126,6.412107,0.801513,k1
0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,45.380952,0.852761,1.272054,6.417474,0.802184,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,49.117647,0.850312,1.379798,6.418026,0.802253,k1
0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,43.904762,0.848049,1.275902,6.3963,0.799537,k1
0.003591,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,50.105263,0.848958,1.266667,6.410523,0.801315,k1
0.003788,0.001894,0.001894,0.001894,0.001894,0.001894,0.001894,0.001894,0.001894,0.001894,45.894737,0.84744,1.267593,6.411645,0.801456,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,47.45,0.852459,1.273737,6.416794,0.802099,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,44.333333,0.850563,1.272846,6.407278,0.80091,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,38.578947,0.847406,1.269126,6.403363,0.80042,k1
0.003448,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,37.611111,0.848269,1.269605,6.416126,0.802016,k1
0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,35.222222,0.85102,1.270707,6.416191,0.802024,k1
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,43.388889,0.849372,1.267949,6.402272,0.800284,k1
0.00349,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,44.904762,0.847561,1.268687,6.39851,0.799814,k1
0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,54.1875,0.851735,1.270238,6.398865,0.799858,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,45.095238,0.847406,1.269126,6.385716,0.798214,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,33.65,0.851852,1.278788,6.418374,0.802297,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,42.545455,0.847648,1.272054,6.391444,0.79893,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,40.409091,0.84465,1.278788,6.374658,0.796832,k1
0.00339,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,43.789474,0.848361,1.273737,6.408202,0.801025,k1
0.003559,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,52.117647,0.849896,1.29899,6.416179,0.802022,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,50.611111,0.852041,1.270707,6.416229,0.802029,k1
0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,50.277778,0.849593,1.268687,6.409351,0.801169,k1
0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,49.375,0.849174,1.288889,6.419542,0.802443,k1
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,47.736842,0.846545,1.268687,6.411198,0.8014,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,51,0.846154,1.267244,6.40876,0.801095,k1
0.003534,0.003534,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,57.25,0.847959,1.270707,6.4151,0.801888,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,39.136364,0.847737,1.278788,6.397428,0.799678,k1
0.003448,0.003448,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,46.526316,0.848361,1.273737,6.398926,0.799866,k1
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,54.555556,0.847166,1.267244,6.412154,0.801519,k1
0.003676,0.003676,0.003676,0.003676,0.003676,0.003676,0.003676,0.003676,0.003676,0.003676,29.153846,0.895692,1.274286,6.314943,0.789368,k1
0.003636,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,38.8,0.850477,1.277564,6.408561,0.80107,k1
0.001855,0.001855,0.001855,0.001855,0.001855,0.001855,0.001855,0.001855,0.001855,0.001855,54.764706,0.848739,1.269697,6.406994,0.800874,k1
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,41.285714,0.847193,1.379798,6.395566,0.799446,k1
0.003407,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,47.842105,0.847668,1.307071,6.405971,0.800746,k1
0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,29.666667,0.955556,1.266667,6.223968,0.777996,k1
0.003559,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,53.375,0.849647,1.494118,6.408813,0.801102,k1
0.003311,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,52,0.851042,1.266667,6.412038,0.801505,k1
0.00335,0.00335,0.00335,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,46.947368,0.849398,1.298039,6.41225,0.801531,k1
0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,41.15,0.848485,1.266667,6.410039,0.801255,k1
0.003497,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,45.1,0.848049,1.275902,6.392687,0.799086,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,40.954545,0.847166,1.267244,6.385835,0.798229,k1
0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,47.944444,0.852911,1.271345,6.409921,0.80124,k1
0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,45.55,0.847166,1.267244,6.396882,0.79961,k1
0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,0.004902,33.625,0.914601,1.451282,6.252689,0.781586,k1
0.003578,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,38.333333,0.849429,1.339394,6.417726,0.802216,k1
0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,47.842105,0.848739,1.269697,6.401199,0.80015,k1
0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,44.25,0.850731,1.267262,6.404029,0.800504,k1
0.003515,0.003515,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,59.266667,0.850976,1.277234,6.428105,0.803513,k1
0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,48.277778,0.848801,1.266954,6.395267,0.799408,k1
0.003578,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,46.7,0.849485,1.282828,6.385761,0.79822,k1
0.00363,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,40.95,0.852442,1.279167,6.399854,0.799982,k1
0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,45.526316,0.850312,1.379798,6.409144,0.801143,k1
0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,0.004444,31.4,0.908629,1.390476,6.278337,0.784792,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,41.166667,0.847804,1.271345,6.41977,0.802471,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,51.555556,0.848049,1.275902,6.417026,0.802128,k1
0.003361,0.003361,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,41.142857,0.849899,1.26791,6.39728,0.79966,k1
0.001938,0.001938,0.001938,0.001938,0.001938,0.001938,0.001938,0.001938,0.001938,0.001938,47.333333,0.848953,1.294931,6.391857,0.798982,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,49.277778,0.848516,1.272846,6.413115,0.801639,k1
0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,53.111111,0.851927,1.26791,6.422561,0.80282,k1
0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,48.25,0.846232,1.269605,6.39602,0.799502,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,44.761905,0.84898,1.270707,6.390987,0.798873,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,38.869565,0.848921,1.277234,6.400821,0.800103,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,36.318182,0.849693,1.272054,6.388725,0.798591,k1
0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,48.421053,0.846856,1.26791,6.4171,0.802137,k1
0.003436,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,51.058824,0.852911,1.271345,6.417385,0.802173,k1
0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,47.888889,0.850563,1.272846,6.401882,0.800235,k1
0.003509,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,53.111111,0.849287,1.269605,6.412777,0.801597,k1
0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,49.722222,0.850153,1.27013,6.409316,0.801165,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,40.090909,0.846856,1.26791,6.402727,0.800341,k1
0.003559,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,52.722222,0.848269,1.269605,6.416231,0.802029,k1
0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,51.5625,0.853783,1.272054,6.420222,0.802528,k1
0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,44.045455,0.848178,1.267244,6.397968,0.799746,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,44.473684,0.84964,1.278604,6.401985,0.800248,k1
0.003738,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,52.388889,0.848958,1.266667,6.411129,0.801391,k1
0.003509,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,43.809524,0.849287,1.269605,6.406779,0.800847,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,52.944444,0.85102,1.270707,6.407525,0.800941,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,45.333333,0.848671,1.272054,6.387718,0.798465,k1
0.003442,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,54.166667,0.847251,1.269605,6.422603,0.802825,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,48.764706,0.849174,1.288889,6.419171,0.802396,k1
0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,44.5,0.850505,1.263636,6.397421,0.799678,k1
0.002193,0.002193,0.002193,0.002193,0.002193,0.002193,0.002193,0.002193,0.002193,0.002193,41.6,0.862348,1.271238,6.411548,0.801443,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,39.777778,0.849134,1.27013,6.41141,0.801426,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,51.833333,0.851852,1.278788,6.410616,0.801327,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,54.823529,0.851546,1.282828,6.414685,0.801836,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,49.5,0.847023,1.275902,6.401176,0.800147,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,40.789474,0.846774,1.376471,6.392953,0.799119,k1
0.003521,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,48.111111,0.850913,1.26791,6.40738,0.800923,k1
0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,50.473684,0.850305,1.269605,6.414677,0.801835,k1
0.003521,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,43.555556,0.847561,1.268687,6.4006,0.800075,k1
0.003515,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,45.055556,0.850913,1.26791,6.417103,0.802138,k1
0.003413,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,56.823529,0.848269,1.269605,6.405439,0.80068,k1
0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,45.380952,0.84465,1.278788,6.384917,0.798115,k1
0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,0.001821,37.217391,0.849057,1.26875,6.389922,0.79874,k1
0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,51.294118,0.850731,1.267262,6.407799,0.800975,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,50.294118,0.848638,1.494118,6.42147,0.802684,k1
0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,44.52381,0.850868,1.271345,6.404508,0.800563,k1
0.003559,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,41.130435,0.852156,1.275902,6.403851,0.800481,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,42.086957,0.851107,1.317647,6.40299,0.800374,k1
0.003509,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,44.35,0.850886,1.266954,6.42657,0.803321,k1
0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,52.222222,0.85041,1.273737,6.415037,0.80188,k1
0.002907,0.002907,0.002907,0.002907,0.002907,0.002907,0.002907,0.002907,0.002907,0.002907,40,0.872581,1.273016,6.353757,0.79422,k1
0.003367,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,56.764706,0.850251,1.305882,6.410031,0.801254,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,39.047619,0.846389,1.269126,6.398775,0.799847,k1
0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,34.105263,0.852492,1.269126,6.427928,0.803491,k1
0.003436,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,42.842105,0.850202,1.267244,6.405105,0.800638,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,52.222222,0.849495,1.266667,6.419148,0.802393,k1
0.002538,0.002538,0.002538,0.002538,0.002538,0.002538,0.002538,0.002538,0.002538,0.002538,35.105263,0.861111,1.307692,6.353428,0.794178,k1
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,49,0.845226,1.305882,6.386639,0.79833,k1
0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,50.588235,0.852227,1.267244,6.419504,0.802438,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,47.105263,0.850207,1.288889,6.423249,0.802906,k1
0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,43.7,0.849485,1.282828,6.40384,0.80048,k1
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,52.470588,0.850951,1.273958,6.414206,0.801776,k1
0.003436,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,49.526316,0.850563,1.272846,6.426907,0.803363,k1
0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,39.5,0.898004,1.75,6.332966,0.791621,k1
0.003478,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,54.4375,0.852492,1.269126,6.416216,0.802027,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,43.136364,0.846774,1.376471,6.393032,0.799129,k1
0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,57.588235,0.848423,1.269126,6.416667,0.802083,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,38.954545,0.847236,1.305882,6.413045,0.801631,k1
0.003339,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,50.894737,0.847305,1.278431,6.411186,0.801398,k1
0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,44.238095,0.848361,1.271717,6.401487,0.800186,k1
0.001898,0.001898,0.001898,0.001898,0.001898,0.001898,0.001898,0.001898,0.001898,0.001898,41.409091,0.850575,1.267593,6.40813,0.801016,k1
0.003442,0.003442,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,43.684211,0.847023,1.275902,6.405536,0.800692,k1
0.003407,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,52.333333,0.849593,1.268687,6.408798,0.8011,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,45.05,0.851129,1.273882,6.40654,0.800817,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,47.9,0.848178,1.267244,6.412918,0.801615,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,49.631579,0.851852,1.278788,6.41015,0.801269,k1
0.005263,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,0.002632,48.083333,0.86875,1.290909,6.389365,0.798671,k1
0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,43.85,0.851393,1.285522,6.406117,0.800765,k1
0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,46.578947,0.846875,1.266667,6.402504,0.800313,k1
0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,0.001862,51.944444,0.849693,1.272054,6.414322,0.80179,k1
0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,53.375,0.848671,1.272054,6.412679,0.801585,k1
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,50.888889,0.847023,1.275902,6.393445,0.799181,k1
0.003623,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,50.888889,0.851695,1.27619,6.400949,0.800119,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,52.888889,0.84814,1.288889,6.403965,0.800496,k1
0.003846,0.003846,0.003846,0.003846,0.003846,0.003846,0.003846,0.003846,0.003846,0.003846,34.75,0.89726,1.278519,6.342841,0.792855,k1
0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,47.947368,0.848049,1.275902,6.402925,0.800366,k1
0.003578,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,48.166667,0.851393,1.285522,6.413914,0.801739,k1
0.003503,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,41.809524,0.850976,1.277234,6.416314,0.802039,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,41.9,0.84465,1.278788,6.376461,0.797058,k1
0.003484,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,42.777778,0.847492,1.272846,6.405653,0.800707,k1
0.005952,0.005952,0.005952,0.005952,0.005952,0.005952,0.005952,0.005952,0.005952,0.005952,30.571429,0.940594,1.484848,6.236945,0.779618,k1
0.003745,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,38.08,0.848731,1.268283,6.393469,0.799184,k1
0.00354,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,50.277778,0.850103,1.275902,6.400836,0.800105,k1
0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,43.055556,0.853002,1.29899,6.409149,0.801144,k1
0.003534,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,48.315789,0.851546,1.282828,6.413776,0.801722,k1
0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,0.001832,43.555556,0.850103,1.275902,6.414049,0.801756,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,48.55,0.851927,1.26791,6.407962,0.800995,k1
0.003195,0.003195,0.003195,0.003195,0.003195,0.003195,0.003195,0.003195,0.003195,0.003195,45.3,0.883721,1.325926,6.36889,0.796111,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,35.272727,0.851064,1.267565,6.4051,0.800638,k1
0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,49.352941,0.85061,1.268687,6.42265,0.802831,k1
0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,56.823529,0.848178,1.267244,6.409526,0.801191,k1
0.003373,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,60.25,0.850976,1.277234,6.424462,0.803058,k1
0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,46.4,0.844898,1.270707,6.375844,0.79698,k1
